what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334157276829
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334157391913
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334157847530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334157847532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334157851894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334158247519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334158248413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334158422213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334158424927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334158433603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334158437117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334159672614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.maximizePart",1334159675147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.maximizePart",1334159677544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334159689207
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334159706042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334159709053
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1334159714786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334159741338
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334159741363
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334159746571
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334159747976
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334159749042
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334159751629
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334159752820
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334159754464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334159759346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334159763230
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334159767811
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334159768585
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334159769721
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334159771336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334159838139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334159847394
