what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334581461524
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1334581462813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334581463167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334581474989
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334581481174
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334581481175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581483821
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581496154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581497827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581522423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.maximizePart",1334581523008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581529431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581583458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.maximizePart",1334581584622
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334581586000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581592665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581599667
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334581599896
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334581599952
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.maximizePart",1334581602440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334581608147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581619040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581623569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334581624880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1334581626888
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1334581627625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581629710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581634933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334581636938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581640005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581640171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581642354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581643034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581647666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334581652268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334581653420
